1 7.536e-06
2 7.0622e-05
3 0.000208231
4 0.00148876
5 0.000719411
6 0.00269507
7 0.00193713
8 0.00458009
9 0.0115938
10 0.243448
11 0.0138276
12 0.0143776
13 0.067661
14 0.0454669
15 0.141688
16 0.104251
17 0.28529
18 0.171575
19 0.200948
20 0.834129
21 0.700864
22 0.125113
23 0.132787
24 0.21372
25 0.596161
26 0.453193
27 0.609935
28 0.606901
29 1.67908
30 1.13938
