9.25 0.00178381 0.232502 0.204149 -0.262032 -0.235648
9.3 0.00170602 0.22956 0.207881 -0.26335 -0.231615
9.35 0.00163158 0.226638 0.211557 -0.264543 -0.227405
9.4 0.00156033 0.223737 0.215178 -0.265613 -0.223022
9.45 0.00149216 0.220856 0.218744 -0.266559 -0.218471
9.5 0.00142693 0.217997 0.222253 -0.267381 -0.213755
9.55 0.00136451 0.215159 0.225706 -0.26808 -0.208878
9.6 0.00130478 0.212343 0.229103 -0.268657 -0.203845
9.65 0.00124764 0.209549 0.232443 -0.269111 -0.19866
9.7 0.00119296 0.206777 0.235725 -0.269444 -0.193328
9.75 0.00114066 0.204028 0.238951 -0.269655 -0.187852
9.8 0.00109061 0.201302 0.242119 -0.269747 -0.182238
9.85 0.00104274 0.198599 0.24523 -0.269718 -0.17649
9.9 0.000996938 0.19592 0.248283 -0.26957 -0.170613
9.95 0.000953127 0.193263 0.251279 -0.269304 -0.164611
10 0.000911216 0.190631 0.254217 -0.26892 -0.15849
10.05 0.000871128 0.188022 0.257097 -0.26842 -0.152254
10.1 0.000832783 0.185437 0.259919 -0.267803 -0.145908
10.15 0.000796106 0.182877 0.262684 -0.267072 -0.139456
10.2 0.000761026 0.18034 0.265391 -0.266227 -0.132905
10.25 0.000727474 0.177828 0.26804 -0.265269 -0.126259
10.3 0.000695384 0.17534 0.270632 -0.264199 -0.119523
10.35 0.000664695 0.172876 0.273166 -0.263018 -0.112701
10.4 0.000635346 0.170438 0.275643 -0.261728 -0.105801
10.45 0.000607278 0.168023 0.278063 -0.260329 -0.098825
10.5 0.000580436 0.165633 0.280425 -0.258822 -0.09178
10.55 0.000554767 0.163268 0.282731 -0.25721 -0.0846707
10.6 0.000530224 0.160928 0.284979 -0.255492 -0.0775022
10.65 0.000506756 0.158612 0.287171 -0.253671 -0.0702798
10.7 0.000484314 0.156321 0.289307 -0.251748 -0.0630085
10.75 0.000462857 0.154054 0.291386 -0.249723 -0.0556937
10.8 0.00044234 0.151813 0.293409 -0.247599 -0.0483405
10.85 0.000422722 0.149595 0.295377 -0.245377 -0.040954
10.9 0.000403967 0.147402 0.297289 -0.243057 -0.0335394
10.95 0.000386036 0.145234 0.299146 -0.240642 -0.0261019
11 0.000368894 0.14309 0.300948 -0.238134 -0.0186467
11.05 0.000352505 0.140971 0.302695 -0.235532 -0.0111787
11.1 0.000336837 0.138876 0.304388 -0.23284 -0.00370324
11.15 0.00032186 0.136805 0.306027 -0.230058 0.00377476
11.2 0.000307542 0.134758 0.307612 -0.227188 0.0112502
11.25 0.000293855 0.132735 0.309144 -0.224232 0.0187181
11.3 0.000280771 0.130736 0.310622 -0.221191 0.0261735
11.35 0.000268265 0.128762 0.312048 -0.218066 0.0336114
11.4 0.000256312 0.12681 0.313422 -0.21486 0.041027
11.45 0.000244886 0.124883 0.314744 -0.211574 0.0484153
11.5 0.000233965 0.122979 0.316014 -0.20821 0.0557717
11.55 0.000223526 0.121098 0.317234 -0.204768 0.0630912
11.6 0.00021355 0.119241 0.318402 -0.201252 0.0703693
11.65 0.000204016 0.117406 0.31952 -0.197662 0.0776012
11.7 0.000194903 0.115595 0.320588 -0.194 0.0847824
11.75 0.000186193 0.113806 0.321607 -0.190268 0.0919083
11.8 0.000177869 0.112041 0.322577 -0.186468 0.0989745
11.85 0.000169915 0.110297 0.323498 -0.182601 0.105976
11.9 0.000162314 0.108577 0.32437 -0.178669 0.11291
11.95 0.000155049 0.106878 0.325195 -0.174674 0.119771
12 0.000148107 0.105201 0.325973 -0.170617 0.126554
12.05 0.000141474 0.103547 0.326704 -0.166501 0.133257
12.1 0.000135135 0.101914 0.327388 -0.162326 0.139874
12.15 0.000129079 0.100302 0.328027 -0.158095 0.146402
12.2 0.000123292 0.0987124 0.32862 -0.153809 0.152837
12.25 0.000117761 0.0971436 0.329168 -0.14947 0.159175
12.3 0.000112478 0.095596 0.329672 -0.145081 0.165412
12.35 0.000107429 0.0940692 0.330131 -0.140642 0.171544
12.4 0.000102605 0.0925631 0.330547 -0.136155 0.177569
12.45 9.79961e-05 0.0910775 0.33092 -0.131622 0.183482
12.5 9.35941e-05 0.0896123 0.331251 -0.127045 0.189281
12.55 8.93872e-05 0.0881672 0.331539 -0.122426 0.194961
12.6 8.53679e-05 0.086742 0.331785 -0.117766 0.20052
12.65 8.15282e-05 0.0853367 0.331991 -0.113067 0.205954
12.7 7.78595e-05 0.083951 0.332156 -0.108331 0.21126
12.75 7.43566e-05 0.0825846 0.332281 -0.103559 0.216436
12.8 7.10092e-05 0.0812375 0.332366 -0.0987537 0.221478
12.85 6.78107e-05 0.0799095 0.332412 -0.0939162 0.226384
12.9 6.47562e-05 0.0786002 0.33242 -0.0890483 0.231151
12.95 6.18383e-05 0.0773096 0.332389 -0.0841518 0.235776
13 5.90506e-05 0.0760375 0.332321 -0.0792283 0.240258
13.05 5.63876e-05 0.0747837 0.332216 -0.0742797 0.244593
13.1 5.38438e-05 0.0735479 0.332074 -0.0693074 0.248779
13.15 5.14141e-05 0.07233 0.331896 -0.0643133 0.252815
13.2 4.90943e-05 0.0711298 0.331682 -0.059299 0.256697
13.25 4.6878e-05 0.0699472 0.331433 -0.0542661 0.260425
13.3 4.47609e-05 0.0687818 0.33115 -0.0492163 0.263996
13.35 4.2739e-05 0.0676336 0.330832 -0.0441513 0.267408
13.4 4.0806e-05 0.0665023 0.330481 -0.0390726 0.27066
13.45 3.89615e-05 0.0653877 0.330097 -0.033982 0.273751
13.5 3.72004e-05 0.0642897 0.32968 -0.028881 0.276678
13.55 3.55181e-05 0.063208 0.329231 -0.0237711 0.27944
13.6 3.39115e-05 0.0621426 0.328751 -0.0186541 0.282037
13.65 3.23769e-05 0.0610931 0.328239 -0.0135314 0.284466
13.7 3.09109e-05 0.0600594 0.327697 -0.00840471 0.286728
13.75 2.95116e-05 0.0590413 0.327124 -0.00327547 0.28882
13.8 2.81742e-05 0.0580387 0.326522 0.00185474 0.290742
13.85 2.68974e-05 0.0570513 0.325891 0.0069844 0.292494
13.9 2.56794e-05 0.0560789 0.32523 0.012112 0.294074
13.95 2.45141e-05 0.0551214 0.324542 0.017236 0.295483
14 2.34024e-05 0.0541786 0.323826 0.0223551 0.296719
14.05 2.23408e-05 0.0532504 0.323083 0.0274675 0.297783
14.1 2.13281e-05 0.0523364 0.322313 0.0325721 0.298674
14.15 2.03601e-05 0.0514366 0.321516 0.0376672 0.299391
14.2 1.94369e-05 0.0505507 0.320694 0.0427515 0.299936
14.25 1.85549e-05 0.0496787 0.319846 0.0478236 0.300308
